db_id,question,query,paraphrased_nl
insurance_policies,Find the settlement amount of the claim with the largest claim amount. Show both the settlement amount and claim amount.,"SELECT Amount_Settled ,  Amount_Claimed FROM Claims ORDER BY Amount_Claimed DESC LIMIT 1","What is the total amount paid out for the claim with the highest amount claimed, including both the settlement amount and the original claim amount?"
insurance_policies,"Among all the claims, what is the amount claimed in the claim with the least amount settled? List both the settlement amount and claim amount.","SELECT Amount_Settled ,  Amount_Claimed FROM Claims ORDER BY Amount_Settled ASC LIMIT 1",What are the settlement amounts and claim amounts for the claim with the lowest amount settled among all claims?
insurance_policies,Find the claimed amount in the claim with the least amount settled. Show both the settlement amount and claim amount.,"SELECT Amount_Settled ,  Amount_Claimed FROM Claims ORDER BY Amount_Settled ASC LIMIT 1","What is the amount claimed in the claim with the smallest amount settled, and what are the corresponding settlement and claim amounts?"
insurance_policies,"Among all the claims, which claims have a claimed amount larger than the average? List the date the claim was made and the date it was settled.","SELECT Date_Claim_Made ,  Date_Claim_Settled FROM Claims WHERE Amount_Claimed  >  ( SELECT avg(Amount_Claimed) FROM Claims )","What claims have a claimed amount exceeding the mean, and for each of these claims, list the date the claim was made and the date it was settled?"
insurance_policies,"Give me the claim date, settlement date for all the claims whose claimed amount is larger than the average.","SELECT Date_Claim_Made ,  Date_Claim_Settled FROM Claims WHERE Amount_Claimed  >  ( SELECT avg(Amount_Claimed) FROM Claims )",What are the claim dates and settlement dates for all claims where the claimed amount exceeds the average amount claimed across all claims?
insurance_policies,"Among all the claims, which settlements have a claimed amount that is no more than the average? List the claim start date.",SELECT Date_Claim_Made FROM Claims WHERE Amount_Settled  <=  ( SELECT avg(Amount_Settled) FROM Claims ),"What settlements have a claimed amount that is less than or equal to the average claimed amount across all settlements, and list the date the claim was made?"
insurance_policies,Return the claim start date for the claims whose claimed amount is no more than the average,SELECT Date_Claim_Made FROM Claims WHERE Amount_Settled  <=  ( SELECT avg(Amount_Settled) FROM Claims ),What are the claim dates for the claims where the claimed amount is less than or equal to the average amount claimed by all claims?
insurance_policies,How many settlements does each claim correspond to? List the claim id and the number of settlements.,"SELECT T1.Claim_id ,  count(*) FROM Claims AS T1 JOIN Settlements AS T2 ON T1.claim_id  =  T2.claim_id GROUP BY T1.claim_id","What is the count of settlements for each claim, and list the claim ID along with this count?"
insurance_policies,Find the number of settlements each claim corresponds to. Show the number together with the claim id.,"SELECT T1.Claim_id ,  count(*) FROM Claims AS T1 JOIN Settlements AS T2 ON T1.claim_id  =  T2.claim_id GROUP BY T1.claim_id","What is the count of settlements for each claim, along with the claim ID?"
insurance_policies,"Which claim incurred the most number of settlements? List the claim id, the date the claim was made, and the number.","SELECT T1.claim_id ,  T1.date_claim_made ,  count(*) FROM Claims AS T1 JOIN Settlements AS T2 ON T1.claim_id  =  T2.claim_id GROUP BY T1.claim_id ORDER BY count(*) DESC LIMIT 1","What claims have the highest number of associated settlements? We need to list the claim ID, the date the claim was made, and the total count of settlements for each."
insurance_policies,Find the claim id and claim date of the claim that incurred the most settlement count. Also tell me the count.,"SELECT T1.claim_id ,  T1.date_claim_made ,  count(*) FROM Claims AS T1 JOIN Settlements AS T2 ON T1.claim_id  =  T2.claim_id GROUP BY T1.claim_id ORDER BY count(*) DESC LIMIT 1","What is the claim ID and claim date of the claim with the highest number of settlements, and what is that number of settlements?"
insurance_policies,How many settlements were made on the claim with the most recent claim settlement date? List the number and the claim id.,"SELECT count(*) ,  T1.claim_id FROM Claims AS T1 JOIN Settlements AS T2 ON T1.claim_id  =  T2.claim_id GROUP BY T1.claim_id ORDER BY T1.Date_Claim_Settled DESC LIMIT 1",What is the count of the most recent claim settlement and the claim ID of the claim with the most recent claim settlement date?
insurance_policies,Find the claim id and the number of settlements made for the claim with the most recent settlement date.,"SELECT count(*) ,  T1.claim_id FROM Claims AS T1 JOIN Settlements AS T2 ON T1.claim_id  =  T2.claim_id GROUP BY T1.claim_id ORDER BY T1.Date_Claim_Settled DESC LIMIT 1",What are the claim IDs and the total number of settlements for the claim with the latest settlement date?
insurance_policies,"Of all the claims, what was the earliest date when any claim was made?",SELECT Date_Claim_Made FROM Claims ORDER BY Date_Claim_Made ASC LIMIT 1,What is the earliest date on which any claim was submitted?
insurance_policies,Tell me the the date when the first claim was made.,SELECT Date_Claim_Made FROM Claims ORDER BY Date_Claim_Made ASC LIMIT 1,What is the earliest date on which a claim was submitted.
insurance_policies,What is the total amount of settlement made for all the settlements?,SELECT sum(Amount_Settled) FROM Settlements,What is the sum of the total amount claimed in all settlements?
insurance_policies,Compute the total amount of settlement across all the settlements.,SELECT sum(Amount_Settled) FROM Settlements,What is the overall sum of the amount settled across all settlements?
insurance_policies,Who are the customers that had more than 1 policy? List the customer details and id.,"SELECT T1.customer_details ,  T1.customer_id FROM Customers AS T1 JOIN Customer_Policies AS T2 ON T1.Customer_id  =  T2.Customer_id GROUP BY T1.customer_id HAVING count(*)  >  1",What are the customer details and IDs of the customers who have multiple policies?
insurance_policies,Find the the customer details and id for the customers who had more than one policy.,"SELECT T1.customer_details ,  T1.customer_id FROM Customers AS T1 JOIN Customer_Policies AS T2 ON T1.Customer_id  =  T2.Customer_id GROUP BY T1.customer_id HAVING count(*)  >  1",What are the customer details and IDs of the customers who have multiple policies?
insurance_policies,What are the claim dates and settlement dates of all the settlements?,"SELECT Date_Claim_Made ,  Date_Claim_Settled FROM Settlements",What are the dates when claims were made and when they were settled in all settlements?
insurance_policies,Tell me the the claim date and settlement date for each settlement case.,"SELECT Date_Claim_Made ,  Date_Claim_Settled FROM Settlements",What are the claim dates and settlement dates for every settlement case?
insurance_policies,What is the most popular payment method?,SELECT Payment_Method_Code FROM Payments GROUP BY Payment_Method_Code ORDER BY count(*) DESC LIMIT 1,What are the payment methods that are used the most by customers?
insurance_policies,Which payment method is used the most often?,SELECT Payment_Method_Code FROM Payments GROUP BY Payment_Method_Code ORDER BY count(*) DESC LIMIT 1,What payment method is utilized the most frequently?
insurance_policies,With which kind of payment method were the least number of payments processed?,SELECT Payment_Method_Code FROM Payments GROUP BY Payment_Method_Code ORDER BY count(*) ASC LIMIT 1,What payment method was used for the fewest payments?
insurance_policies,What is the payment method that were used the least often?,SELECT Payment_Method_Code FROM Payments GROUP BY Payment_Method_Code ORDER BY count(*) ASC LIMIT 1,What are the payment methods that were used the fewest times?
insurance_policies,What is the total amount of payment?,SELECT sum(Amount_Payment) FROM Payments,What is the overall sum of all payments made?
insurance_policies,Compute the total amount of payment processed.,SELECT sum(Amount_Payment) FROM Payments,What is the overall sum of all payments made?
insurance_policies,What are all the distinct details of the customers?,SELECT DISTINCT customer_details FROM Customers,What are the unique customer details listed in the database?
insurance_policies,Return the distinct customer details.,SELECT DISTINCT customer_details FROM Customers,What are the unique customer details listed in the database?
insurance_policies,Which kind of policy type was chosen by the most customers?,SELECT Policy_Type_Code FROM Customer_Policies GROUP BY Policy_Type_Code ORDER BY count(*) DESC LIMIT 1,What policy type do the majority of customers have chosen?
insurance_policies,Find the policy type the most customers choose.,SELECT Policy_Type_Code FROM Customer_Policies GROUP BY Policy_Type_Code ORDER BY count(*) DESC LIMIT 1,What policy type do the majority of customers have?
insurance_policies,How many settlements are there in total?,SELECT count(*) FROM Settlements,What is the total count of all settlements?
insurance_policies,Count the total number of settlements made.,SELECT count(*) FROM Settlements,What is the overall count of all settlements that have been made?
insurance_policies,"Which Payments were processed with Visa? List the payment Id, the date and the amount.","SELECT Payment_ID ,  Date_Payment_Made ,  Amount_Payment FROM Payments WHERE Payment_Method_Code  =  'Visa'","What payments were made using a Visa payment method, and we need to list the payment ID, the date of payment, and the payment amount."
insurance_policies,"Give me the payment Id, the date and the amount for all the payments processed with Visa.","SELECT Payment_ID ,  Date_Payment_Made ,  Amount_Payment FROM Payments WHERE Payment_Method_Code  =  'Visa'","What are the payment IDs, dates, and amounts for all payments that were made using a Visa payment method?"
